SULLINS/PPTC081LFBN-RC	P9	20.32	-16.867	0
DNP	P7	-1.27	-34.29	270
DNP	P3	-1.27	-16.51	270
DNP	P5	46.99	10.414	90
DNP	P6	46.99	-13.97	90
DNP	P4	-1.27	3.81	270
AI/85	P8	24.13	-24.257	180
DNP	GOLD_ORB_SM2	50.127	-44.653	90
